AGE,KIDS,NET WORTH,INCOME,MARRIAGE,TRUE RISK TOLERANCE,RISK TOLERANCE SCORE
62,0,226278.08622,136316.96708,1,2.9047722388732184,Very Low Risk
50,2,379391.19856,189565.78234,1,9.864954961952062,Low Risk
50,2,379391.19856,190630.75865,1,9.922284739484327,Low Risk
50,2,378355.60091,190630.75865,1,9.883052161819917,Low Risk
50,2,377320.00327,190630.75865,1,9.93092010544052,Low Risk
50,2,379391.19856,189565.78234,1,9.864131775471712,Low Risk
63,0,1280412.9327,292868.48396,1,3.4603323565305297,Very Low Risk
63,0,1313552.0575,292868.48396,1,3.4573228062413985,Very Low Risk
63,0,1296972.1391,292868.48396,1,3.4573228062413985,Very Low Risk
63,0,1417111.8223,292868.48396,1,3.4603323565305297,Very Low Risk
63,0,1437823.7753,293933.46026,1,3.465836963066149,Very Low Risk
61,0,509203.36381,84133.128118,1,3.382129228742219,Very Low Risk
61,0,409785.98955,85198.104423,1,3.196298196398261,Very Low Risk
61,0,368362.08361,85198.104423,1,3.058261201844527,Very Low Risk
61,0,498847.38733,86263.080729,1,3.4760331428849947,Very Low Risk
61,0,452245.49314,88393.033339,1,3.073452673376903,Very Low Risk
59,0,7727629.6538,502668.8161,1,2.1402021686494903,Very Low Risk
59,0,7727629.6538,502668.8161,1,2.1402021686494903,Very Low Risk
59,0,7727629.6538,502668.8161,1,2.1402021686494903,Very Low Risk
59,0,7726594.0562,502668.8161,1,2.1402021686494903,Very Low Risk
59,0,7727629.6538,503733.7924,1,2.142000620474067,Very Low Risk
72,0,558062.86088,78808.246592,1,0.6303409090901849,Very Low Risk
52,2,45133520.281,10649763.053,1,8.26386795780186,Low Risk
52,2,48080934.749,10649763.053,1,8.526678778597836,Low Risk
52,2,47105401.764,10649763.053,1,7.817637172287547,Low Risk
52,2,46863279.033,10649763.053,1,7.978336975458152,Low Risk
52,2,47467860.941,10649763.053,1,8.039770820539685,Low Risk
74,0,99998862.345,5051182.616,1,0.4819553784277711,Very Low Risk
74,0,103260684.26,5465458.3988,1,0.4821143457589931,Very Low Risk
74,0,103962819.46,5503797.5458,1,0.4821582988756069,Very Low Risk
74,0,98683756.891,5477173.1381,1,0.4821248000336017,Very Low Risk
74,0,98660766.623,5844589.9635,1,0.4812447677962724,Very Low Risk
30,2,322381.54801,186370.85343,1,45.36649234410464,High Risk
30,2,322381.54801,187435.82973,1,45.74237638374159,High Risk
95,0,6544770.0196,186370.85343,2,0.560267151546478,Very Low Risk
95,0,26428244.873,185305.87712,2,0.560521554175643,Very Low Risk
95,0,6544770.0196,185305.87712,2,0.5606048440609401,Very Low Risk
95,0,6544770.0196,186370.85343,2,0.5603663476045693,Very Low Risk
95,0,6544770.0196,186370.85343,2,0.5602484793473078,Very Low Risk
59,0,624776.0614,171461.18515,1,3.7759898391667344,Very Low Risk
75,0,190860.64664,11714.739358,2,2.3962499999913094,Very Low Risk
75,0,191896.24428,10649.763053,2,2.306249999960497,Very Low Risk
40,1,215507.87067,93717.914866,1,27.138243548023965,Moderate Risk
40,1,206083.93207,93717.914866,1,27.75101950507102,Moderate Risk
40,1,224828.24951,93717.914866,1,26.57737331920241,Moderate Risk
40,1,206187.49184,93717.914866,1,27.83755490481337,Moderate Risk
40,1,206187.49184,93717.914866,1,27.75101950507102,Moderate Risk
67,0,505312623.45,7018193.8519,1,0.4716181516203645,Very Low Risk
67,0,513813844.55,7646529.872,1,0.4798172774450962,Very Low Risk
67,0,458005487.26,7444184.374,1,0.4756544174493494,Very Low Risk
67,0,476916535.92,7784976.7917,1,0.4780659890505564,Very Low Risk
67,0,458186716.85,7039493.378,1,0.4754840397143451,Very Low Risk
77,0,31861197.257,1261996.9218,1,0.6883187450371392,Very Low Risk
77,0,27003208.687,1261996.9218,1,0.7379273708331006,Very Low Risk
77,0,32689675.376,1261996.9218,1,0.6826203434270461,Very Low Risk
84,0,582005.87851,35144.218075,2,0.5424543918918919,Very Low Risk
84,0,582005.87851,35144.218075,2,0.5524226618705036,Very Low Risk
84,0,582005.87851,35144.218075,2,0.5439746621621622,Very Low Risk
84,0,582005.87851,35144.218075,2,0.5479945652173913,Very Low Risk
84,0,582005.87851,36209.19438,2,0.5489438775510205,Very Low Risk
68,0,10204779.229,825356.6366,1,0.658649021271668,Very Low Risk
68,0,10334228.935,830681.51813,1,0.6595722000815716,Very Low Risk
68,0,10423290.333,827486.58921,1,0.6563683375153189,Very Low Risk
68,0,10239989.549,826421.61291,1,0.6581141723357966,Very Low Risk
68,0,10460571.848,829616.54182,1,0.6557497498590282,Very Low Risk
78,0,166324542.23,7902124.1853,1,0.4515303917676458,Very Low Risk
78,0,181781147.81,9222694.8038,1,0.4515879773728247,Very Low Risk
78,0,172538024.56,8179018.0247,1,0.4516174262776662,Very Low Risk
78,0,172057610.81,8818003.8078,1,0.4518691333525331,Very Low Risk
78,0,175929606.86,8892552.1492,1,0.4516202573956618,Very Low Risk
56,2,1123002.0901,132057.06186,1,4.221349764536591,Very Low Risk
56,2,1126212.4428,132057.06186,1,4.194315341146898,Very Low Risk
83,0,34064949.053,4653946.4541,1,0.6045681818187613,Very Low Risk
83,0,35225854.017,4653946.4541,1,0.5210409134163738,Very Low Risk
83,0,34542359.569,4643296.6911,1,0.5578665254243083,Very Low Risk
83,0,34200612.345,4653946.4541,1,0.5638632218850779,Very Low Risk
39,0,36556.596995,103302.70161,1,55.9967043444135,High Risk
39,0,40595.427825,97977.820087,1,59.594113598891646,High Risk
39,0,34236.858263,88393.033339,1,57.06876691582039,High Risk
39,0,53747.517962,82003.175508,1,52.42921346451037,High Risk
39,0,15057.589811,89458.009645,1,60.463177759719485,High Risk
61,1,3367763.5532,289673.55504,1,1.963158988193845,Very Low Risk
61,1,3367763.5532,289673.55504,1,1.960351923360073,Very Low Risk
61,1,3367763.5532,289673.55504,1,1.960351923360073,Very Low Risk
61,1,3366727.9556,289673.55504,1,1.963158988193845,Very Low Risk
61,1,3367763.5532,289673.55504,1,1.960351923360073,Very Low Risk
38,2,82278.233181,94782.891171,1,51.75501399921261,High Risk
38,2,71922.256695,94782.891171,1,51.75501399921261,High Risk
38,2,87456.221424,94782.891171,1,51.75501399921261,High Risk
38,2,109203.77204,94782.891171,1,51.75501399921261,High Risk
38,2,72854.294579,94782.891171,1,51.75501399921261,High Risk
26,1,96310.581319,14909.668274,1,26.943600882880148,Moderate Risk
26,1,97346.178968,14909.668274,1,26.666583101382717,Moderate Risk
26,1,97346.178968,15974.644579,1,26.60948335689541,Moderate Risk
26,1,97346.178968,15974.644579,1,27.668685946831616,Moderate Risk
26,1,98381.776617,15974.644579,1,26.60948335689541,Moderate Risk
33,0,102938.40627,87328.057034,1,78.61074868688652,Very High Risk
33,0,98796.015676,87328.057034,1,78.64884716560182,Very High Risk
33,0,99831.613325,88393.033339,1,79.06123499260939,Very High Risk
33,0,95689.22273,88393.033339,1,78.8656248245574,Very High Risk
33,0,103974.00392,88393.033339,1,78.86221168563146,Very High Risk
66,0,2230677.3351,97977.820087,2,0.854833115096675,Very Low Risk
66,0,2174755.0621,96912.843782,2,0.8640029068468826,Very Low Risk
66,0,2276243.6316,96912.843782,2,0.8427157451973302,Very Low Risk
66,0,2146793.9255,97977.820087,2,0.8738290631997279,Very Low Risk
66,0,2163363.4879,97977.820087,2,0.8696323757896902,Very Low Risk
65,1,64745.56499,8093.8199202,2,0.9628272882459308,Very Low Risk
65,1,64683.429131,8200.3175508,2,0.9531777371933876,Very Low Risk
65,1,64683.429131,8200.3175508,2,0.9697936243556108,Very Low Risk
65,1,64869.836708,8093.8199202,2,0.9717149008055298,Very Low Risk
65,1,64610.937296,8093.8199202,2,0.950297777567622,Very Low Risk
62,0,14472477.139,281153.7446,1,0.8791943578157548,Very Low Risk
62,0,14472477.139,281153.7446,1,0.8791943578157548,Very Low Risk
62,0,14472477.139,281153.7446,1,0.8791943578157548,Very Low Risk
62,0,14472477.139,281153.7446,1,0.8791943578157548,Very Low Risk
62,0,14471441.541,281153.7446,1,0.8791943578157548,Very Low Risk
69,0,269255.38863,73483.365065,2,0.9176915925307092,Very Low Risk
69,0,269255.38863,74548.341371,2,0.9190422602286454,Very Low Risk
69,0,269255.38863,73483.365065,2,0.9176915925307092,Very Low Risk
69,0,269255.38863,73483.365065,2,0.9176915925307092,Very Low Risk
69,0,269255.38863,74548.341371,2,0.9190422602286454,Very Low Risk
60,0,111925322.66,4547448.8236,1,1.244402190201252,Very Low Risk
60,0,113732440.56,4547448.8236,1,1.2489730823135,Very Low Risk
60,0,23104183.54,1490966.8274,1,1.43688360461678,Very Low Risk
60,0,23103147.943,1490966.8274,1,1.43688360461678,Very Low Risk
60,0,23103147.943,1490966.8274,1,1.43688360461678,Very Low Risk
60,0,23113503.919,1490966.8274,1,1.43688360461678,Very Low Risk
60,0,23103147.943,1490966.8274,1,1.43688360461678,Very Low Risk
81,0,346200.29393,41534.075906,2,25.54398496213505,Moderate Risk
81,0,347235.89157,40469.099601,2,25.662406014766624,Moderate Risk
81,0,347235.89157,40469.099601,2,25.780827067398207,Moderate Risk
67,0,8752871.3259,337597.48878,2,0.7677989521134458,Very Low Risk
62,0,796581.7113,28754.360243,1,0.931862165826178,Very Low Risk
62,0,897946.00914,30884.312854,1,0.8686798026296765,Very Low Risk
62,0,867375.16656,36209.19438,1,0.9660058389811204,Very Low Risk
50,0,864413.35728,67093.507233,1,7.920546273241831,Low Risk
54,0,331287.68779,74548.341371,2,13.524435708830584,Low Risk
54,0,457941.28021,60703.649402,2,12.304901449542632,Low Risk
54,0,403572.40366,60703.649402,2,11.712293978453271,Low Risk
54,0,482381.38472,75613.317676,2,13.095308059604283,Low Risk
54,0,480206.62965,67093.507233,2,12.341542510603102,Low Risk
48,2,935403.57609,106497.63053,2,3.119479215991826,Very Low Risk
48,2,938199.68975,106497.63053,2,3.119479215991826,Very Low Risk
48,2,1002820.983,106497.63053,2,3.1077040007163514,Very Low Risk
48,2,952076.69824,106497.63053,2,3.131483456990992,Very Low Risk
48,2,959325.88178,106497.63053,2,3.119479215991826,Very Low Risk
48,2,2668528.0209,532488.15265,1,6.907610619919428,Very Low Risk
38,1,61442.008491,123537.25141,1,82.40079860354038,Very High Risk
38,1,53136.515349,123537.25141,1,84.74655466495558,Very High Risk
38,1,38762.419987,123537.25141,1,91.687439480583,Very High Risk
38,1,41444.617897,123537.25141,1,91.24213026149803,Very High Risk
40,2,302995.16003,79873.222897,1,16.195068718859844,Moderate Risk
40,2,297817.17178,79873.222897,1,15.94856930354901,Low Risk
67,0,435323.82756,33014.265464,1,1.298031692758865,Very Low Risk
67,0,434288.22992,33014.265464,1,1.2998122854068193,Very Low Risk
67,0,435323.82756,33014.265464,1,1.3085591289131946,Very Low Risk
67,0,433252.63227,34079.241769,1,1.3058923763446275,Very Low Risk
67,0,433252.63227,34079.241769,1,1.3109489850173333,Very Low Risk
84,0,35076624.396,1821109.4821,2,0.4519929341537265,Very Low Risk
84,0,231294521.23,1821109.4821,2,0.4590945457048283,Very Low Risk
84,0,216933681.52,1821109.4821,2,0.4521370495078942,Very Low Risk
84,0,40399492.75,1831759.2451,2,0.4532563174239495,Very Low Risk
84,0,184567112.61,1821109.4821,2,0.4529637712115335,Very Low Risk
32,2,20401.273677,84133.128118,1,52.98348914893565,High Risk
32,2,20504.833442,84133.128118,1,52.96963448456604,High Risk
32,2,20401.273677,84133.128118,1,52.98348914893565,High Risk
32,2,20504.833442,84133.128118,1,52.96963448456604,High Risk
32,2,21540.431091,84133.128118,1,52.96963448456604,High Risk
48,0,359663.06336,127797.15664,1,11.354339936602528,Low Risk
48,0,350239.12476,127797.15664,1,11.503820118500265,Low Risk
48,0,337811.95297,127797.15664,1,11.67857406355292,Low Risk
48,0,334705.16003,127797.15664,1,11.728247354822123,Low Risk
48,0,360595.10124,127797.15664,1,11.354339936602528,Low Risk
71,0,295510895.82,10540070.493,1,0.5002935540364075,Very Low Risk
71,0,300576003.92,9662530.0179,1,0.5037362599738036,Very Low Risk
71,0,330294549.64,7692323.8531,1,0.5272981720619516,Very Low Risk
71,0,319039674.4,8603943.5705,1,0.5026021816718906,Very Low Risk
71,0,314477866.75,9401610.8231,1,0.5022570490317912,Very Low Risk
72,0,13856296.538,1004272.6559,1,0.7720588235288686,Very Low Risk
72,0,13856296.538,1003207.6796,1,0.7235383064510698,Very Low Risk
38,0,1128697.8772,226839.95303,1,27.50108551323391,Moderate Risk
61,0,13415131.94,5229033.659,1,3.664110564756129,Very Low Risk
61,0,12674679.621,5229033.659,1,3.854165319252124,Very Low Risk
61,0,13341604.507,5229033.659,1,3.714824907246456,Very Low Risk
61,0,12601152.188,5229033.659,1,3.87497708833088,Very Low Risk
61,0,13583934.357,5229033.659,1,3.614064838612828,Very Low Risk
69,0,222715.63031,34079.241769,1,0.5834386581526192,Very Low Risk
69,0,222715.63031,34079.241769,1,0.5932364643114074,Very Low Risk
62,0,919610.71195,113952.46467,1,1.521539411109175,Very Low Risk
62,0,918575.1143,113952.46467,1,1.521539411109175,Very Low Risk
62,0,919610.71195,113952.46467,1,1.521539411109175,Very Low Risk
62,0,918575.1143,113952.46467,1,1.521539411109175,Very Low Risk
62,0,919610.71195,113952.46467,1,1.521539411109175,Very Low Risk
50,3,234666.42717,106497.63053,1,7.59889826550997,Low Risk
50,3,233527.26976,106497.63053,1,6.397549751219211,Very Low Risk
50,3,233527.26976,106497.63053,1,6.378210420022917,Very Low Risk
50,3,233527.26976,106497.63053,1,7.333110609073159,Low Risk
57,0,226070.96669,72418.38876,1,7.445590170750054,Low Risk
57,0,162899.51012,72418.38876,1,7.445590170750054,Low Risk
57,0,271637.26323,71353.412455,1,7.389543719507642,Low Risk
57,0,148401.14304,72418.38876,1,7.445590170750054,Low Risk
57,0,249889.71261,72418.38876,1,7.445590170750054,Low Risk
43,3,46187.655127,57508.720486,1,17.63605960012754,Moderate Risk
43,3,48362.410189,57508.720486,1,17.496100608762298,Moderate Risk
43,3,48362.410189,57508.720486,1,17.63605960012754,Moderate Risk
43,3,47326.812541,57508.720486,1,17.63605960012754,Moderate Risk
43,3,47223.252776,57508.720486,1,17.63605960012754,Moderate Risk
63,0,199632.15872,23429.478716,1,1.462445716352107,Very Low Risk
63,0,209573.89615,22364.502411,1,1.440186313995623,Very Low Risk
63,0,200450.28086,22364.502411,1,1.4401971529680009,Very Low Risk
63,0,198223.74592,22364.502411,1,1.4401971529680009,Very Low Risk
63,0,201589.43828,23429.478716,1,1.4624587185904097,Very Low Risk
78,0,143999853.04,2492044.5544,1,0.4627827192884771,Very Low Risk
78,0,143999853.04,2502694.3174,1,0.4627827192884771,Very Low Risk
78,0,143999853.04,2502694.3174,1,0.4627827192884771,Very Low Risk
78,0,143999853.04,2492044.5544,1,0.4627827192884771,Very Low Risk
78,0,143999853.04,2492044.5544,1,0.4627827192884771,Very Low Risk
60,0,222135.69562,133122.03816,1,4.750119011988916,Very Low Risk
60,0,225346.04833,133122.03816,1,5.0202328200496735,Very Low Risk
60,0,226381.64598,133122.03816,1,4.871870858828242,Very Low Risk
60,0,223171.29327,133122.03816,1,4.93590132413585,Very Low Risk
60,0,225242.48857,133122.03816,1,4.9946973051686205,Very Low Risk
59,1,595292.59634,118212.36989,1,2.6265215549847416,Very Low Risk
59,1,595344.37622,117147.39358,1,2.6186835227782543,Very Low Risk
59,1,595230.46048,118212.36989,1,2.626585410882172,Very Low Risk
59,1,595157.96865,118212.36989,1,2.6266599259409813,Very Low Risk
59,1,595209.74853,117147.39358,1,2.618715050725068,Very Low Risk
49,2,636954.68975,143771.80121,1,66.69499642970557,High Risk
47,0,173359.04637,53248.815265,2,13.331012360579004,Low Risk
78,0,8841104.2456,240684.645,1,0.4811752975652881,Very Low Risk
78,0,12153981.123,194890.66387,1,0.4756615541669913,Very Low Risk
78,0,12352815.872,160811.4221,1,0.4742682324143481,Very Low Risk
78,0,14426082.364,244944.55022,1,0.4584907716315175,Very Low Risk
78,0,65333784.455,889255.21492,1,0.4941068467670741,Very Low Risk
68,0,223274.85304,101172.749,1,0.8805307197461316,Very Low Risk
68,0,248129.1966,101172.749,1,0.9049550793433638,Very Low Risk
68,0,258899.41215,101172.749,1,0.8980571434987854,Very Low Risk
68,0,225656.72763,101172.749,1,0.8784634920072093,Very Low Risk
68,0,249579.03331,101172.749,1,0.9140339477550432,Very Low Risk
64,0,20959460.81,715664.07716,1,1.321742161524768,Very Low Risk
64,0,20294607.12,596386.73096,1,1.258519807027116,Very Low Risk
64,0,20256290.007,822161.70769,1,1.3809116812184317,Very Low Risk
64,0,20300820.705,668805.11972,1,1.296774796234504,Very Low Risk
64,0,20470658.72,698624.45627,1,1.312894529120809,Very Low Risk
49,1,1989383.083,122472.27511,1,4.4837793004539215,Very Low Risk
49,1,1991454.2782,122472.27511,1,4.467827353465314,Very Low Risk
49,1,1990418.6806,121407.2988,1,4.4517000440052,Very Low Risk
49,1,1990418.6806,122472.27511,1,4.469623135775874,Very Low Risk
49,1,1991454.2782,121407.2988,1,4.4517000440052,Very Low Risk
32,1,1165047.3547,200215.5454,1,17.006926711110083,Moderate Risk
32,1,1165047.3547,200215.5454,1,16.91667904336983,Moderate Risk
32,1,1165047.3547,200215.5454,1,16.91667904336983,Moderate Risk
32,1,1165047.3547,200215.5454,1,16.91667904336983,Moderate Risk
32,1,1166082.9523,200215.5454,1,16.91667904336983,Moderate Risk
59,0,708555.91117,18104.59719,2,0.9508993331843392,Very Low Risk
59,0,662989.61463,18104.59719,2,0.9506940819107956,Very Low Risk
59,0,640206.46636,18104.59719,2,0.951214888797473,Very Low Risk
59,0,712698.30176,18104.59719,2,0.9506940819107956,Very Low Risk
59,0,772762.96538,18104.59719,2,0.9407250493065034,Very Low Risk
41,4,152232.85434,52183.838959,1,11.665090731598475,Low Risk
41,4,150161.65905,52183.838959,1,11.665090731598475,Low Risk
41,4,148090.46375,52183.838959,1,11.665090731598475,Low Risk
41,4,156375.24494,52183.838959,1,11.665090731598475,Low Risk
41,4,156375.24494,52183.838959,1,11.665090731598475,Low Risk
55,0,1651778.2495,281153.7446,1,10.167324882865724,Low Risk
55,0,1650742.6519,281153.7446,1,10.167324882865724,Low Risk
55,0,1651778.2495,281153.7446,1,10.167324882865724,Low Risk
55,0,1651778.2495,281153.7446,1,10.167324882865724,Low Risk
55,0,1650742.6519,281153.7446,1,10.167324882865724,Low Risk
67,0,681423.25278,33014.265464,1,1.1046556729070272,Very Low Risk
67,0,673138.47159,33014.265464,1,1.0333496349632114,Very Low Risk
67,0,895791.96604,33014.265464,1,1.04310600899827,Very Low Risk
67,0,894756.36839,34079.241769,1,1.0592831130981413,Very Low Risk
67,0,869902.02482,33014.265464,1,1.1211084722136166,Very Low Risk
69,0,21578748.204,490954.07674,1,0.5087880949484235,Very Low Risk
69,0,21979524.494,486694.17152,1,0.5069042779580977,Very Low Risk
69,0,20038814.5,497343.93457,1,0.5154196753742107,Very Low Risk
69,0,29961911.169,509058.67393,1,0.495110736089695,Very Low Risk
69,0,19376032.005,504798.76871,1,0.5206438345289583,Very Low Risk
82,0,847947.35467,42599.052212,2,0.5050149542577305,Very Low Risk
82,0,4071969.9543,42599.052212,2,0.4880280874787422,Very Low Risk
82,0,1290768.9092,42599.052212,2,0.4825731631384753,Very Low Risk
82,0,6721960.7773,42599.052212,2,0.489319762684143,Very Low Risk
82,0,6139333.5402,42599.052212,2,0.4849056855355875,Very Low Risk
31,4,41889.924886,45793.981128,1,42.133936343697286,High Risk
31,4,81346.195297,38339.146991,1,38.633319951205806,High Risk
31,4,62705.437622,46858.957433,1,42.05753069394135,High Risk
48,0,69281.482691,111822.51206,1,26.359365244683417,Moderate Risk
48,0,147365.5454,111822.51206,1,24.86074864792314,Moderate Risk
48,0,64517.733508,111822.51206,1,25.782973958083787,Moderate Risk
64,0,9532676.3553,691169.62214,1,0.911313516358542,Very Low Risk
64,0,9146398.4324,898840.00167,1,0.8401138138693034,Very Low Risk
64,0,6446595.3625,713534.12455,1,1.0604727457836025,Very Low Risk
64,0,8819149.5754,1040481.8503,1,1.1023724818836471,Very Low Risk
64,0,9350411.1692,764652.9872,1,0.8704523517016138,Very Low Risk
68,0,365151.73089,39404.123296,1,0.7141160124945078,Very Low Risk
68,0,362562.73677,39404.123296,1,0.7356130996086936,Very Low Risk
68,0,353863.71653,39404.123296,1,0.6999398777607885,Very Low Risk
68,0,361837.81842,39404.123296,1,0.7213907765426848,Very Low Risk
68,0,375300.58785,40469.099601,1,0.7538581880684201,Very Low Risk
45,0,787054.21293,110757.53575,2,3.960206232253164,Very Low Risk
45,0,788089.81058,110757.53575,2,3.875868866937848,Very Low Risk
45,0,812944.15415,110757.53575,2,4.037171685488981,Very Low Risk
45,0,793267.79882,110757.53575,2,3.986474778965268,Very Low Risk
37,1,556012.37753,136316.96708,1,16.345648857802686,Moderate Risk
37,1,582937.91639,135251.99077,1,15.965474923516942,Low Risk
37,1,640931.38472,136316.96708,1,15.42074488565092,Low Risk
41,0,6182.5179621,44729.004822,1,55.98900978420696,High Risk
41,0,6317.1456564,51118.862654,1,65.74960734043789,High Risk
41,0,15057.589811,30884.312854,1,59.113821686854166,High Risk
41,0,590.2906597,41534.075906,1,62.039547612968015,High Risk
41,0,-4722.325278,40469.099601,1,59.33199884336642,High Risk
53,3,183611.4631,39404.123296,1,3.1910917987791554,Very Low Risk
42,2,762034.17374,70288.436149,1,4.489112811995738,Very Low Risk
42,2,763173.33116,70288.436149,1,4.489112811995738,Very Low Risk
42,2,762241.29327,70288.436149,1,4.489112811995738,Very Low Risk
42,2,762034.17374,70288.436149,1,4.523226192746229,Very Low Risk
42,2,762137.73351,70288.436149,1,4.489112811995738,Very Low Risk
57,3,32549869.693,3407924.1769,1,6.471410953828238,Very Low Risk
49,2,831584.91182,186370.85343,1,5.037833828930888,Very Low Risk
49,2,932348.56303,186370.85343,1,5.037949062757767,Very Low Risk
49,2,891753.13521,186370.85343,1,5.037949062757767,Very Low Risk
49,2,837694.93795,186370.85343,1,5.037603405862258,Very Low Risk
49,2,768413.45526,186370.85343,1,5.0373565899492245,Very Low Risk
54,0,53022.599608,54313.79157,1,20.348663372164182,Moderate Risk
54,0,53022.599608,54313.79157,1,20.348663372164182,Moderate Risk
54,0,53954.637492,54313.79157,1,20.348663372164182,Moderate Risk
54,0,54058.197257,54313.79157,1,20.348663372164182,Moderate Risk
54,0,54058.197257,54313.79157,1,20.348663372164182,Moderate Risk
37,2,163727.98824,58573.696791,1,26.571801034473243,Moderate Risk
37,2,177812.11626,58573.696791,1,26.813792980059485,Moderate Risk
37,2,190239.28805,58573.696791,1,26.73215831249505,Moderate Risk
37,2,181954.50686,58573.696791,1,26.896421979750087,Moderate Risk
37,2,162174.59177,58573.696791,1,26.571801034473243,Moderate Risk
55,2,38826627.041,3770016.1207,1,7.098701526632855,Low Risk
66,0,792129.67701,57508.720486,2,0.6987532503155717,Very Low Risk
66,0,1006601.95,56443.744181,2,0.6937322178318506,Very Low Risk
66,0,779598.94546,57508.720486,2,0.7027919196833985,Very Low Risk
66,0,773385.35957,57508.720486,2,0.6962439044953712,Very Low Risk
66,0,795236.46995,56443.744181,2,0.6994176910040127,Very Low Risk
50,2,595157.96865,133122.03816,1,7.3110372928434835,Low Risk
50,2,595157.96865,133122.03816,1,7.318018294591381,Low Risk
50,2,594122.371,133122.03816,1,7.318018294591381,Low Risk
50,2,595054.40888,133122.03816,1,7.3110372928434835,Low Risk
50,2,595157.96865,133122.03816,1,7.3110372928434835,Low Risk
66,0,1657991.8354,74548.341371,2,0.6482151173406347,Very Low Risk
66,0,1657991.8354,74548.341371,2,0.6211671205331946,Very Low Risk
66,0,1657991.8354,74548.341371,2,0.6032910548227319,Very Low Risk
66,0,1657991.8354,74548.341371,2,0.6645585144779362,Very Low Risk
35,2,223896.21163,104367.67792,1,60.37472034260466,High Risk
35,2,231145.39517,103302.70161,1,58.87939502954438,High Risk
52,0,286860.54866,88393.033339,1,5.133941752865821,Very Low Risk
52,0,286860.54866,88393.033339,1,5.136064219319138,Very Low Risk
52,0,287896.14631,88393.033339,1,5.13288228909162,Very Low Risk
52,0,287896.14631,88393.033339,1,5.132352998717632,Very Low Risk
52,0,287896.14631,88393.033339,1,5.1344719267513526,Very Low Risk
39,2,78808.981058,95847.867476,1,15.261759141920647,Low Risk
39,2,79130.016329,95847.867476,1,15.261759141920647,Low Risk
39,2,78477.589811,95847.867476,1,15.261759141920647,Low Risk
39,2,79741.018942,95847.867476,1,15.261759141920647,Low Risk
39,2,79813.510777,95847.867476,1,15.261759141920647,Low Risk
34,2,573410.41803,74548.341371,1,13.209104029844768,Low Risk
34,2,573410.41803,72418.38876,1,13.256765947938923,Low Risk
34,2,598264.76159,80938.199202,1,13.526322451174988,Low Risk
34,2,588944.38276,72418.38876,1,13.564579665722636,Low Risk
34,2,579624.00392,78808.246592,1,13.687610460920515,Low Risk
41,0,95823.850425,83068.151813,1,30.67867775531229,Moderate Risk
60,0,257325.30372,63898.578318,2,3.812687275330117,Very Low Risk
64,0,472439.64729,68158.483539,1,1.2109496764031815,Very Low Risk
64,0,475546.44024,70288.436149,1,1.221229858402378,Very Low Risk
64,0,482795.62378,70288.436149,1,1.2277041450704926,Very Low Risk
64,0,480724.42848,68158.483539,1,1.2108941245547902,Very Low Risk
62,0,173633479.75,9190745.5147,1,1.424933406961861,Very Low Risk
78,0,44381572.828,1299271.0925,2,0.4939371710525795,Very Low Risk
78,0,44381572.828,1299271.0925,2,0.4939371710525795,Very Low Risk
78,0,44381572.828,1299271.0925,2,0.4939371710525795,Very Low Risk
78,0,44381572.828,1299271.0925,2,0.4939371710525795,Very Low Risk
78,0,44381572.828,1299271.0925,2,0.4939371710525795,Very Low Risk
62,0,3402663.194,80938.199202,1,0.7002792235944244,Very Low Risk
62,0,3402663.194,80938.199202,1,0.700116559482548,Very Low Risk
62,0,3403698.7916,79873.222897,1,0.698604063517605,Very Low Risk
62,0,3402663.194,80938.199202,1,0.7002792235944244,Very Low Risk
62,0,3403698.7916,80938.199202,1,0.7017848114117262,Very Low Risk
52,2,158135.76094,138446.91969,1,10.95931605209389,Low Risk
52,2,241915.61071,151226.63535,1,9.788375128737082,Low Risk
50,2,58360069.889,2726339.3416,1,1.9228361445525453,Very Low Risk
76,1,13092025.474,851427.25656,1,0.6616071428582198,Very Low Risk
76,1,29455503.919,852279.2376,1,0.6577156334242575,Very Low Risk
76,1,15423155.781,852140.79068,1,0.6453206465078547,Very Low Risk
89,1,571981.29327,39404.123296,2,1.7087282487978528,Very Low Risk
59,0,1442794.644,51118.862654,1,1.2599870500439114,Very Low Risk
59,0,1451286.5447,50053.886349,1,1.2429881643463392,Very Low Risk
59,0,1442794.644,51118.862654,1,1.2508050646839193,Very Low Risk
59,0,1443726.6819,51118.862654,1,1.2599870500439114,Very Low Risk
59,0,1442794.644,50053.886349,1,1.2527442196196965,Very Low Risk
48,3,294420.4115,110757.53575,1,11.65240987557025,Low Risk
48,3,294420.4115,110757.53575,1,11.65240987557025,Low Risk
48,3,295456.00914,110757.53575,1,11.65240987557025,Low Risk
48,3,295456.00914,110757.53575,1,11.65240987557025,Low Risk
48,3,295456.00914,110757.53575,1,11.65240987557025,Low Risk
82,0,61741192.652,1320570.6186,1,0.4661430481588555,Very Low Risk
82,0,25142239.713,1204488.2013,1,0.4632172479281756,Very Low Risk
82,0,22116223.383,1094795.6418,1,0.4608904879647325,Very Low Risk
82,0,74368338.341,864760.7599,1,0.466320562141948,Very Low Risk
82,0,15216761.169,1385534.1732,1,0.4574561655405408,Very Low Risk
60,0,107526.10385,22364.502411,2,1.859009104078956,Very Low Risk
46,0,613767.65839,152291.61166,1,21.871594810068583,Moderate Risk
